"ID","Category","Language","Genre","Genre2","Pubdate","Author_Last","Author_First","Work_Title","Translation","PubHouse","Prize","WinnerShortlist","Author_Gender","Author_Nationality","token_count","total_characters","protagonist_concentration","avg_sentence_length","avg_word_length","tuldava_score","event_count","speed_avg","circuitousness","speed_min","volume","goodreads_avg","total_ratings","goodreads_URL","Probability1P"
"2016_Bock,Charles_Alice&Oliver_CT.txt","FIC","English","NYT","",2016,"Bock","Charles","Alice&Oliver","","RandomHouseCa","","","M","",149328,41,0.3342519685,16.8427701331,4.3987288509,3.8615028088,7168,-2.2459,0.26094,-2.5069,-3.0366,3.22,1848,"https://www.goodreads.com/search?q=Charles+Bock+Alice&+Oliver",1
"2016_Borbely,Szilard_TheDispossessed_CT.txt","FIC","English","NYT","",2016,"Borbely","Szilard","TheDispossessed","","HarperCollins","","","M","",112075,34,0.20609319,11.1728641212,4.0425623157,2.9364379694,4269,-2.1366,0.24388,-2.3805,-2.8682,4.22,104042,"https://www.goodreads.com/search?q=+The+Dispossessed",1
"2016_Bouchet,Amanda_APromiseofFire_ROM.txt","FIC","English","ROM","",2016,"Bouchet","Amanda","APromiseofFire","","SourcebooksCasablanca","","","F","",148675,53,0.2190347621,11.134202052,4.0459595875,2.8906680547,10269,-2.3266,0.26315,-2.5898,-3.1097,4.04,29565,"https://www.goodreads.com/search?q=+A+Promiseof+Fire",1
"2016_Boyle,TCoraghessan_TheTerrenauts_CT.txt","FIC","English","NYT","",2016,"Boyle","T.Coraghessan","TheTerrenauts","","Ecco/HarperCollins","","","M","",233077,53,0.1047234307,23.5693194458,4.0537201982,4.0545095429,8287,-2.3695,0.25623,-2.6257,-3.2421,3.33,5539,"https://www.goodreads.com/search?q=+The+Terrenauts",1
"2016_Bracken,Alexandra_Passenger_CT.txt","FIC","English","NYT","",2016,"Bracken","Alexandra","Passenger","","DisneyHyperion","","","F","",164176,38,0.356080041,16.6913379423,4.1964561312,3.6610221955,9847,-2.2833,0.28111,-2.5644,-3.1256,3.76,40266,"https://www.goodreads.com/search?q=Alexandra+Bracken+Passenger",0
"2016_Breen,Susan_MaggieDovesDetectiveAgency_MY.txt","FIC","English","MY","",2016,"Breen","Susan","MaggieDove'sDetectiveAgency","","","","","F","",89961,41,0.3842222932,12.6777057497,4.1389653869,3.2491363708,4744,-2.3814,0.20075,-2.5821,-3.0203,3.87,225,"https://www.goodreads.com/search?q=Susan+Breen+Maggie+Dove's+Detective+Agency",0
"2016_Bronfman,Charles_DistilledAMemoirofFamilySeagramBaseballandPhilanthropy_ME.txt","NON","English","MEM","",2016,"Bronfman","Charles","Distilled:AMemoirofFamily,Seagram,Baseball,andPhilanthropy","","","","","M","",116876,94,0.1693755346,21.0739271547,4.3265994594,4.2373153426,2316,-2.285,0.11269,-2.3977,-2.8966,3.75,91,"https://www.goodreads.com/search?q=+Distilled:+A+Memoirof+Family,+Seagram,+Baseball,and+Philanthropy",1
"2016_Brooks,Kim_TheHouseguest_CT.txt","FIC","English","NYT","",2016,"Brooks","Kim","TheHouseguest","","Counterpoint","","","F","",133907,39,0.1851851852,14.1088399536,4.1668814779,3.4302327378,6688,-2.2536,0.2775,-2.5311,-3.0463,3.26,325,"https://www.goodreads.com/search?q=Kim+Brooks+The+Houseguest",0
"2016_Brooks,Rosa_HowEverythingBecameWarandtheMilitaryBecameEverything_HIST.txt","NON","English","HIST","",2016,"Brooks","Rosa","HowEverythingBecameWarandtheMilitaryBecameEverything:TalesfromthePentagon","","Simon&Schuster","","","F","",142319,41,0.1202185792,29.3622859501,4.9439504438,5.5648478877,1494,-2.0852,0.13613,-2.2214,-2.7559,3.94,1492,"https://www.goodreads.com/search?q=+How+Everything+Became+Warandthe+Military+Became+Everything:+Talesfromthe+Pentagon",0.89
"2016_Broun,Bill_NightOfTheAnimals_CT.txt","FIC","English","NYT","",2016,"Broun","Bill","NightoftheAnimals","","Ecco","","","M","",182971,80,0.1463802705,15.5455395072,4.3691859095,3.6408979063,8162,-2.2958,0.19202,-2.4879,-3.0436,3.02,621,"https://www.goodreads.com/search?q=+Nightofthe+Animals",0
"2016_Brown,Peter_TheWildRobot_MG.txt","FIC","English","MID","",2016,"Brown","Peter","TheWildRobot","","","","","M","",42189,22,0.4166666667,12.8273031317,4.2281425038,3.2277333885,2974,-2.1376,0.11639,-2.254,-2.6661,4.03,47880,"https://www.goodreads.com/search?q=Peter+Brown+The+Wild+Robot",0
"2016_Brown,Pierce_MorningStar_SF.txt","FIC","English","SF","",2016,"Brown","Pierce","MorningStar","","DelRey","","","F","",212055,101,0.1345423143,11.4161507402,4.1373849579,3.0280654059,11805,-2.2368,0.24659,-2.4833,-3.1099,4.48,148750,"https://www.goodreads.com/search?q=Pierce+Brown+Morning+Star",1
"2016_Brown,Sandra_Sting_BS.txt","FIC","English","BS","",2016,"Brown","Sandra","Sting","","GrandCentralPublishing","","","F","",139727,25,0.2100115075,12.8887556498,4.177835689,3.2553482717,8654,-2.2731,0.27388,-2.547,-3.0655,3.96,24764,"https://www.goodreads.com/search?q=Sandra+Brown+Sting",0
"2016_BryantQuinnJane_HowToMakeYourMoneyLast.txt","NON","English","MIX","",2016,"BryantQuinn","Jane","HowToMakeYourMoneyLast","","","","","F","",129525,6,0.3103448276,17.9347826087,4.4619111186,4.117134629,84,-2.2799,0.098244,-2.3781,-2.8732,4.15,929,"https://www.goodreads.com/search?q=+How+To+Make+Your+Money+Last",1
"2016_Buck,Joe_LuckyBastard_ME.txt","NON","English","MEM","",2016,"Buck","Joe","LuckyBastard","","","","","M","",91934,73,0.0611596505,14.4346051185,3.9373206657,3.2642849173,2610,-2.3933,0.11663,-2.5099,-2.9466,4,1604,"https://www.goodreads.com/search?q=Joe+Buck+Lucky+Bastard",1
"2016_Busquets,Milena_ThisTooShallPass_CT.txt","FIC","English","NYT","",2016,"Busquets","Milena","ThisTooShallPass","","RandomHouseCa","","","F","",46789,21,0.1428571429,19.667507356,4.0844972414,3.9073777097,1454,-2.4101,0.1868,-2.5969,-2.9555,3.18,6309,"https://www.goodreads.com/search?q=Milena+Busquets+This+Too+Shall+Pass",1
"2016_Butler,RobertOlen_PerfumeRiver_CT.txt","FIC","English","NYT","",2016,"Butler","RobertOlen","PerfumeRiver","","AtlanticMonthlyPress","","","M","",86638,28,0.3420805998,13.5350726449,4.107933984,3.3269536826,4449,-2.1944,0.26273,-2.4572,-2.9361,3.6,1455,"https://www.goodreads.com/search?q=+Perfume+River",0
"2016_Buxbaum,Julie_TellMeThreeThings_YA.txt","FIC","English","YA","",2016,"Buxbaum","Julie","TellMeThreeTHings","","","","","F","",95983,25,0.1611267606,12.434641793,3.882922184,2.9297654011,2769,-2.4531,0.16447,-2.6176,-3.0451,4.06,66507,"https://www.goodreads.com/search?q=+Tell+Me+Three+T+Hings",1
"2016_Caldwell,Anderson_TheTowerofLondon_HIST.txt","NON","English","HIST","",2016,"Caldwell","Anderson","TheTowerofLondon","","NewWordCity","","","M","",56379,104,0.0673379484,26.962697274,4.6262410327,4.9456686512,2225,-2.3259,0.11355,-2.4395,-2.831,3.58,9507,"https://www.goodreads.com/search?q=+The+Towerof+London",0
"2016_Canin,Ethan_ADoubtersAlmanac_CT.txt","FIC","English","NYT","",2016,"Canin","Ethan","ADoubter'sAlmanac","","RandomHouseCa","","","M","",202588,44,0.1753770607,12.9989092076,4.1398618996,3.2124807874,10936,-2.2771,0.22821,-2.5054,-3.1336,3.69,4376,"https://www.goodreads.com/search?q=Ethan+Canin+A+Doubter's+Almanac",1
"2016_Cannon,Joanna_TheTroubleWithGoatsAndSheep_CT.txt","FIC","English","NYT","",2016,"Cannon","Joanna","TheTroubleWithGoatsandSheep","","Scribner","","","F","",121717,44,0.1300627496,14.0941408059,4.0815183509,3.2737264214,7883,-2.2246,0.29065,-2.5152,-3.0063,3.65,25028,"https://www.goodreads.com/search?q=+The+Trouble+With+Goatsand+Sheep",1
"2016_Cantor,Rachel_GoodOnPaper_CT.txt","FIC","English","NYT","",2016,"Cantor","Rachel","GoodonPaper","","MelvilleHouse","","","F","",95514,46,0.2761254019,12.3498836307,4.1042988377,3.1309889804,4923,-2.249,0.26095,-2.5099,-2.9708,2.99,679,"https://www.goodreads.com/search?q=+Goodon+Paper",1
"2016_Cardenas,MauroJavier_TheRevolutionariesTryAgain_CT.txt","FIC","English","NYT","",2016,"Cardenas","MauroJavier","TheRevolutionariesTryAgain","","CoffeehousePress","","","M","",108544,77,0.1196139262,30.6102650874,4.3973221156,4.907570993,2974,-1.9384,0.28254,-2.2209,-2.8058,3.51,190,"https://www.goodreads.com/search?q=+The+Revolutionaries+Try+Again",1
"2016_Carr,Caleb_SurrenderNewYork_CT.txt","FIC","English","NYT","",2016,"Carr","Caleb","Surrender,NewYork","","RandomHouse","","","M","",315880,64,0.2422730423,22.817104883,4.2000706319,4.1379565228,14602,-2.3191,0.2854,-2.6045,-3.3296,3.23,4583,"https://www.goodreads.com/search?q=Caleb+Carr+Surrender,+New+York",1
"2016_Carr,Matthew_TheDevilsOfCardona_CT.txt","FIC","English","NYT","",2016,"Carr","Matthew","TheDevilsofCardona","","PenguinGroupUSA","","","M","",151073,76,0.2147941027,18.6233974359,4.408002689,4.1608394779,8039,-2.1862,0.28473,-2.4709,-3.0699,3.7,716,"https://www.goodreads.com/search?q=+The+Devilsof+Cardona",0
"2016_Carre,JohnLe_ThePigeonTunnel_ME.txt","NON","English","MEM","",2016,"Carre","JohnLe","ThePigeonTunnel","","","","","M","",116842,99,0.1119760479,20.4447944007,4.3410877176,4.2481467252,3170,-2.2805,0.15876,-2.4393,-2.913,4.07,5268,"https://www.goodreads.com/search?q=+The+Pigeon+Tunnel",1
"2016_Castle,Jack_WhiteDeath_MY.txt","FIC","English","MY","",2016,"Castle","Jack","WhiteDeath","","","","","M","",75250,32,0.2653965441,15.4137648505,4.3297410378,3.7028034802,5253,-2.2691,0.1242,-2.3933,-2.8247,3.96,128,"https://www.goodreads.com/search?q=Jack+Castle+White+Death",0
"2016_Cavallaro,Brittany_AStudyinCharlotte_YA.txt","FIC","English","YA","",2016,"Cavallaro","Brittany","AstudyInCharlotte","","","","","F","",105583,35,0.2120359955,13.6836443753,4.0307817306,3.1843625927,5657,-2.3927,0.23201,-2.6248,-3.0734,3.77,53236,"https://www.goodreads.com/search?q=+Astudy+In+Charlotte",1
"2016_Chabon,Michael_Moonglow_BS.txt","FIC","English","BS","NYT",2016,"Chabon","Michael","Moonglow","","HarperCollins","","","M","",167202,55,0.0844854071,16.8295923503,4.3022726151,3.8370588241,7690,-2.1983,0.2299,-2.4282,-2.9962,3.81,31593,"https://www.goodreads.com/search?q=Michael+Chabon+Moonglow",1
"2016_Chang,Jade_TheWangsVsTheWorld_CT.txt","FIC","English","NYT","",2016,"Chang","Jade","TheWangsvs.TheWorld","","HoutonMifflinHarcourt","","","F","",147530,42,0.1713554987,14.8330987332,4.1992420361,3.4944681616,5803,-2.1819,0.26481,-2.4467,-2.998,3.28,15828,"https://www.goodreads.com/search?q=+The+Wangsvs.+The+World",0
"2016_Chee,Alexander_TheQueenOfTheNight_CT.txt","FIC","English","NYT","",2016,"Chee","Alexander","TheQueenoftheNight","","MarinerBooks","","","M","",215109,64,0.1199731903,17.4913807123,3.9752444352,3.680704719,11665,-2.2702,0.27302,-2.5432,-3.2273,3.44,11097,"https://www.goodreads.com/search?q=+The+Queenofthe+Night",1
"2016_Child,Lee_NightSchoolAJackReacherNovel_BS.txt","FIC","English","BS","",2016,"Child","Lee","NightSchool:AJackReacherNovel","","Delacorte","","","M","",130735,38,0.3087222647,10.6124685445,4.2096501855,3.0112965325,5174,-2.2264,0.26398,-2.4904,-2.9954,3.83,18,"https://www.goodreads.com/search?q=Lee+Child+Night+School:+A+Jack+Reacher+Novel",0
"2016_Cirthron,Kia_TheCastleCrossTheMagnetCarter_CT.txt","FIC","English","NYT","",2016,"Cirthron","Kia","TheCastleCrosstheMagnetCarter","","SevenStoriesPress","","","F","",349588,210,0.0828840258,12.8260933372,4.1057134294,3.2181475227,16384,-2.2166,0.20657,-2.4232,-3.2272,4.48,404,"https://www.goodreads.com/search?q=+The+Castle+Crossthe+Magnet+Carter",1
"2016_Clark,MaryHiggins_TheSleepingBeautyKiller_BS.txt","FIC","English","BS","",2016,"Clark","MaryHiggins","TheSleepingBeautyKiller","","Simon&Schuster","","","F","",98213,43,0.1676807009,14.04246497,4.2283051976,3.4933143397,4089,-2.4208,0.16188,-2.5826,-3.0388,3.97,12134,"https://www.goodreads.com/search?q=+The+Sleeping+Beauty+Killer",0
"2016_Cline,Emma_TheGirls_BS.txt","FIC","English","BS","NYT",2016,"Cline","Emma","TheGirls","","RandomHouse","","","F","",93816,34,0.2116609505,14.7070073679,4.2139650873,3.5045003908,6178,-2.4801,0.1306,-2.6107,-3.0552,3.49,185136,"https://www.goodreads.com/search?q=Emma+Cline+The+Girls",1
"2016_Coben,Harlan_Home_BS.txt","FIC","English","BS","",2016,"Coben","Harlan","Home","","","","","M","",114553,54,0.2999088423,10.3238103821,4.0675789714,2.7864526118,5706,-2.2026,0.211,-2.4136,-2.9004,4.18,48712,"https://www.goodreads.com/search?q=Harlan+Coben+Home",0
"2016_Cole,Bob_NowImCatchingOn_ME.txt","NON","English","MEM","",2016,"Cole","Bob","NowI'mCatchingOn","","","","","M","",81073,71,0.0962389381,15.0385828232,3.8907321515,3.284770134,2953,-2.3545,0.13712,-2.4916,-2.9009,3.77,107,"https://www.goodreads.com/search?q=Bob+Cole+Now+I'm+Catching+On",1
"2016_Colfer,Chris_AnAuthorsOdyssey_MG.txt","FIC","English","MID","",2016,"Colfer","Chris","AnAuthorsOdyssey","","","","","M","",121423,88,0.121984838,14.3322710104,4.321908166,3.5232964203,7526,-2.2315,0.13943,-2.371,-2.8577,4.46,30997,"https://www.goodreads.com/search?q=Chris+Colfer+An+Authors+Odyssey",0
"2016_Collins,Phil_NotDeadYet_ME.txt","NON","English","MEM","",2016,"Collins","Phil","NotDeadYet","","","","","M","",152133,122,0.1049358725,18.3160366,4.1326446857,3.7843529562,3064,-2.3776,0.16022,-2.5378,-3.0465,4.05,6262,"https://www.goodreads.com/search?q=Phil+Collins+Not+Dead+Yet",1
"2016_Condie,Ally_Summerlost_CT.txt","FIC","English","NYT","",2016,"Condie","Ally","Summerlost","","Dutton","","","F","",57450,24,0.3395445135,11.5199518749,3.8278764396,2.7878068397,2988,-2.307,0.21169,-2.5187,-2.9306,3.87,6959,"https://www.goodreads.com/search?q=Ally+Condie+Summerlost",1
"2016_Connelly,Michael_TheWrongSideOfGoodbye_BS.txt","FIC","English","BS","",2016,"Connelly","Michael","TheWrongSideofGoodbye","","","","","M","",129663,55,0.3555170708,14.2174342105,4.1735392699,3.493359526,6842,-2.1594,0.28954,-2.449,-2.9706,4.33,64630,"https://www.goodreads.com/search?q=+The+Wrong+Sideof+Goodbye",0
"2016_Connor,Leslie_AllRisefortheHonorablePerryTCook_MG.txt","FIC","English","MID","",2016,"Connor","Leslie","AllRisefortheHonorablePerryTCook","","","","","F","",103672,38,0.2710349963,10.5626082527,3.8252526942,2.647667979,6301,-2.4078,0.14933,-2.5572,-3.0286,4.31,6589,"https://www.goodreads.com/search?q=+All+Riseforthe+Honorable+Perry+T+Cook",1
"2016_Corbett,Marie_JanuaryAWomanJudgesSeasonofDisilllusion_ME.txt","NON","English","MEM","",2016,"Corbett","Marie","January:AWomanJudge'sSeasonofDisillusion","","","","","F","",96119,55,0.3814910026,15.5986692632,4.2383632225,3.6413128457,4608,-2.142,0.27256,-2.4145,-2.8884,3.52,21,"https://www.goodreads.com/search?q=+January:+A+Woman+Judge's+Seasonof+Disillusion",1
"2016_Cranston,Bryan_ALifeinParts_ME.txt","NON","English","MEM","",2016,"Cranston","Bryan","ALifeinParts","","","","","M","",102755,62,0.0948356808,12.6764125339,4.0777186086,3.2409750738,3923,-2.2248,0.18518,-2.41,-2.8576,4.19,16140,"https://www.goodreads.com/search?q=+A+Lifein+Parts",1
"2016_Croft,Kathryn_WhileYouWereSleeping_MY.txt","FIC","English","MY","",2016,"Croft","Kathryn","WhileYouWereSleeping","","","","","F","",119470,23,0.1957259159,13.4235955056,3.7569050668,2.984648864,5276,-2.5774,0.16492,-2.7423,-3.2285,3.83,10638,"https://www.goodreads.com/search?q=Kathryn+Croft+While+You+Were+Sleeping",1
"2016_Cronin,Justin_TheCityofMirrors_SF.txt","FIC","English","SF","",2016,"Cronin","Justin","TheCityofMirrors","","Doubleday","","","M","",299192,89,0.1158603413,12.8226974671,4.1688461222,3.260120095,16700,-2.1987,0.28171,-2.4804,-3.2451,4.2,50425,"https://www.goodreads.com/search?q=+The+Cityof+Mirrors",1
"2016_Crouch,Blake_DarkMatter_BS.txt","FIC","English","BS","NYT",2016,"Crouch","Blake","DarkMatter","","","","","M","",111327,17,0.2900696864,12.5566207986,4.0550468752,3.103990902,6263,-2.2475,0.2573,-2.5048,-3.0019,4.12,338832,"https://www.goodreads.com/search?q=Blake+Crouch+Dark+Matter",1
"2016_Cussler,Clive_OdessaSea_BS.txt","FIC","English","BS","",2016,"Cussler","Clive","OdessaSea","","Putnam","","","M","",129592,60,0.3011593421,14.2518420763,4.4403601803,3.6933677042,10146,-2.1292,0.23863,-2.3679,-2.8842,4.01,6803,"https://www.goodreads.com/search?q=Clive+Cussler+Odessa+Sea",0
"2016_Dallek,Matthew_DefenselessUndertheNight_HIST.txt","NON","English","HIST","",2016,"Dallek","Matthew","DefenselessUndertheNight:TheRooseveltYearsandtheOriginsofHomelandSecurity","","OxfordUniversityPress","","","M","",129857,53,0.1622559653,31.0960249042,4.9006034019,5.556565255,2010,-2.3413,0.168,-2.5093,-3.0194,3.8,20,"https://www.goodreads.com/search?q=+Defenseless+Underthe+Night:+The+Roosevelt+Yearsandthe+Originsof+Homeland+Security",0
"2016_Danler,Stephanie_Sweetbitter_BS.txt","FIC","English","BS","NYT",2016,"Danler","Stephanie","Sweetbitter","","Knopf","","","F","",122063,35,0.1925972396,12.4338392584,4.048501114,3.0813975377,6806,-2.2877,0.27177,-2.5595,-3.0627,3.31,63409,"https://www.goodreads.com/search?q=Stephanie+Danler+Sweetbitter",1
"2016_DavidsonLiz_WhatYourFinancialAdvisorIsntTellingYou.txt","NON","English","MIX","",2016,"Davidson","Liz","WhatYourFinancialAdvisorIsntTellingYou","","","","","F","",81580,19,0.0805687204,27.2934091669,4.5537224001,4.9651505739,224,-2.1622,0.13767,-2.2998,-2.7593,3.69,222,"https://www.goodreads.com/search?q=Liz+Davidson+What+Your+Financial+Advisor+Isnt+Telling+You",1
"2016_Davies,PeterHo_TheFortunes_CT.txt","FIC","English","NYT","",2016,"Davies","PeterHo","TheFortunes","","HoutonMifflinHarcourt","","","M","",116994,60,0.1935483871,17.2557522124,4.221339527,3.7429828726,5785,-2.2692,0.14524,-2.4144,-2.9361,3.78,34896,"https://www.goodreads.com/search?q=+The+Fortunes",0
"2016_Deaver,Jeffery_TheSteelKiss_MY.txt","FIC","English","MY","",2016,"Deaver","Jeffery","TheSteelKiss","","","","","M","",175092,88,0.1800567108,11.2526992288,4.2713518685,3.1140826651,7802,-2.1861,0.29133,-2.4774,-3.0383,4.04,12846,"https://www.goodreads.com/search?q=Jeffery+Deaver+The+Steel+Kiss",0.97
"2016_Delaney,Douglas_CapturingHill70_HIST.txt","NON","English","HIST","",2016,"Delaney,etal","Douglas","CapturingHill70:Canada'sForgottenBattleoftheFirstWorldWar","","UBCPress","","","M","",131140,63,0.2070930969,24.8653773227,4.829885512,4.7244850266,1260,-1.772,0.44006,-2.212,-2.7877,4.25,20,"https://www.goodreads.com/search?q=+Capturing+Hill70:+Canada's+Forgotten+Battleofthe+First+World+War",0
"2016_DeLillo,Don_ZeroK_CT.txt","FIC","English","NYT","",2016,"DeLillo","Don","ZeroK","","Simon&Schuster","","","M","",78975,10,0.3362318841,15.0744416873,4.2573659975,3.6667645616,3187,-2.2243,0.24762,-2.4719,-2.93,3.2,10543,"https://www.goodreads.com/search?q=Don+DeLillo+Zero+K",1
"2016_Dellaire,Romeo_WaitingfortheFirstLight_ME.txt","NON","English","MEM","",2016,"Dallaire","Romeo","WaitingfortheFirstLight","","","","","M","",65042,12,0.1555555556,22.3665749656,4.3887428131,4.4704794678,1613,-2.2374,0.22945,-2.4669,-2.8845,4.37,760,"https://www.goodreads.com/search?q=+Waitingforthe+First+Light",1
"2016_DeLonge,Tom_ChasingShadows_SF.txt","FIC","English","SF","",2016,"DeLonge,Hartley","Tom,AJ","ChasingShadows","","ToTheStars��__��","","","M","",188798,83,0.1404631322,15.9054759899,4.2724259308,3.6499199939,11276,-2.1905,0.29089,-2.4813,-3.0706,3.96,10218,"https://www.goodreads.com/search?q=+Chasing+Shadows",1
"2016_Dermansky,Marcy_TheRedCar_CT.txt","FIC","English","NYT","",2016,"Dermansky","Marcy","TheRedCar","","Liveright","","","F","",62776,12,0.3284433578,10.7714481812,3.8689515335,2.7774751221,3534,-2.4065,0.13837,-2.5449,-2.9321,3.38,2498,"https://www.goodreads.com/search?q=Marcy+Dermansky+The+Red+Car",1
"2016_DiCamillo,Kate_RaymieNightingale_MG.txt","FIC","English","MID","",2016,"DiCamillo","Kate","RaymieNightingale","","","","","F","",45472,24,0.3301526718,11.2610203071,4.2099053979,3.0002378486,3218,-2.3358,0.11247,-2.4483,-2.8123,3.94,19123,"https://www.goodreads.com/search?q=Kate+DiCamillo+Raymie+Nightingale",0
"2016_DiSclafani,Anton_TheAfterParty_CT.txt","FIC","English","NYT","",2016,"DiSclafani","Anton","TheAfterParty","","PenguinGroupUSA","","","F","",126010,49,0.3584082856,13.4053191489,3.9700588974,3.1378878212,6746,-2.3699,0.17368,-2.5436,-3.0625,3.3,8795,"https://www.goodreads.com/search?q=Anton+DiSclafani+The+After+Party",1
"2016_Dolamore,Jaclyn_TheSorcerersConcubine_MY.txt","FIC","English","MY","",2016,"Dolamore","Jaclyn","TheSorcerer'sConcubine","","","","","F","",79297,23,0.3073089701,13.8148083624,4.0813898362,3.3077445442,3864,-2.2838,0.2247,-2.5085,-2.9469,3.53,871,"https://www.goodreads.com/search?q=Jaclyn+Dolamore+The+Sorcerer's+Concubine",0
"2016_Domet,Sarah_TheGuineveres_CT.txt","FIC","English","NYT","",2016,"Domet","Sarah","TheGuineveres","","FlatironBooks","","","F","",148115,50,0.1498549791,15.9452040047,4.1434632916,3.5524548084,7972,-2.2777,0.24656,-2.5243,-3.0432,3.3,3325,"https://www.goodreads.com/search?q=Sarah+Domet+The+Guineveres",1
"2016_Donlon,Denise_FearlessasPossible_ME.txt","NON","English","MEM","",2016,"Donlon","Denise","FearlessasPossible","","","","","F","",228884,198,0.0396999062,20.3597224693,4.4383613405,4.2662113202,5320,-2.2799,0.1489,-2.4288,-3.0306,4.12,52,"https://www.goodreads.com/search?q=+Fearlessas+Possible",1
"2016_Donoghue,Emma_TheWonder_PW.txt","FIC","English","PW","NYT",2016,"Donoghue","Emma","TheWonder","","HarperCollins","ScotiabankGillerPrize","Shortlist","F","CanadaIreland",105134,35,0.4126174497,13.5307593308,4.2059484452,3.2881922808,5570,-2.4951,0.17995,-2.675,-3.1165,3.62,73787,"https://www.goodreads.com/search?q=Emma+Donoghue+The+Wonder",0
"2016_Dorfman,Andi_ItsNotOkayTurningHeartbreakintoHappilyNeverAfter_ME.txt","NON","English","MEM","",2016,"Dorfman","Andi","It'sNotOkay:TurningHeartbreakintoHappilyNeverAfter","","","","","F","",106908,12,0.2244897959,19.0668806849,4.0077897527,3.7672566485,2965,-2.3003,0.19841,-2.4987,-2.9726,3,9635,"https://www.goodreads.com/search?q=+It's+Not+Okay:+Turning+Heartbreakinto+Happily+Never+After",1
"2016_Doughty,Louise_BlackWater_CT.txt","FIC","English","NYT","",2016,"Doughty","Louise","BlackWater","","Farrar,Straus,andGiroux","","","F","",122217,34,0.3191176471,19.8339824732,4.1664184519,3.9781360824,6342,-2.3459,0.17736,-2.5233,-3.0222,3.39,1485,"https://www.goodreads.com/search?q=Louise+Doughty+Black+Water",0
"2016_Dryer,David_TheMidnightWatchOfTheTitanicAndTheCalifornian_CT.txt","FIC","English","NYT","",2016,"Dyer","David","TheMidnightWatchoftheTitanicandtheCalifornian","","MacmillanCA","","","M","",110625,61,0.1622198506,16.4424791914,4.2058829895,3.6453207393,6564,-2.296,0.2051,-2.5011,-2.9707,3.81,3877,"https://www.goodreads.com/search?q=+The+Midnight+Watchofthe+Titanicandthe+Californian",1
"2016_DuBois,ThomasDavid_EmpireandtheMeaningofReligioninNortheastAsia_HIST.txt","NON","English","HIST","",2016,"DuBois","ThomasDavid","EmpireandtheMeaningofReligioninNortheastAsia:Manchuria1900-1945","","CambridgeUniveristyPress","","","M","",102923,65,0.074906367,30.8522182254,5.1567103571,5.7232829592,528,-1.9187,0.27099,-2.1897,-2.7069,0,0,"https://www.goodreads.com/search?q=+Empireandthe+Meaningof+Religionin+Northeast+Asia:+Manchuria1900-1945",0
"2016_Duchovny,David_BuckyF*ckingDent_CT.txt","FIC","English","NYT","",2016,"Duchovny","David","BuckyF*ckingDent","","Farrar,Straus,andGiroux","","","M","",86613,39,0.4503816794,12.7540862907,4.097150389,3.1957486943,3525,-2.2494,0.17741,-2.4268,-2.8572,3.84,2775,"https://www.goodreads.com/search?q=David+Duchovny+Bucky+F*cking+Dent",0
"2016_Dugoni,Robert_IntheClearing_MY.txt","FIC","English","MY","",2016,"Dugoni","Robert","IntheClearing","","","","","M","",122409,61,0.2111187687,14.1154289668,4.2368112779,3.4482876485,6407,-2.1752,0.22398,-2.3992,-2.8949,4.26,48043,"https://www.goodreads.com/search?q=+Inthe+Clearing",0
"2016_Dunmore,Helen_Exposure_CT.txt","FIC","English","NYT","",2016,"Dunmore","Helen","Exposure","","AtlanticMontlyPress","","","F","",119321,48,0.23349956,12.6466348702,4.0324800663,3.1341622723,4425,-2.2783,0.20062,-2.4789,-3.0054,3.91,5317,"https://www.goodreads.com/search?q=Helen+Dunmore+Exposure",0
"2016_Dunnett,Gregg_TheWaveatHangingRock_MY.txt","FIC","English","MY","",2016,"Dunnett","Gregg","TheWaveatHangingRock","","","","","M","",121164,22,0.2485497546,13.7921457029,3.9594894669,3.2390936062,6666,-2.2732,0.21177,-2.4849,-3.0072,3.84,4369,"https://www.goodreads.com/search?q=+The+Waveat+Hanging+Rock",1
"2016_Durano,Liz_EverythingSheEverWanted_ROM.txt","FIC","English","ROM","",2016,"Durano","Liz","EverythingSheEverWanted","","VelvetMadrid","","","F","",102995,42,0.2051419389,17.3450656787,3.8860504317,3.4633675628,4115,-2.3563,0.22515,-2.5814,-3.0358,3.96,1109,"https://www.goodreads.com/search?q=Liz+Durano+Everything+She+Ever+Wanted",1
"2016_Eager,Lindsay_HouroftheBees_MG.txt","FIC","English","MID","",2016,"Eager","Lindsay","HouroftheBees","","","","","F","",84390,26,0.2039028276,12.0833333333,3.9780435238,2.9316646302,4686,-2.1971,0.27159,-2.4687,-2.8789,4.19,5736,"https://www.goodreads.com/search?q=+Hourofthe+Bees",1
